EUBWID,label,year,classificationLabel,regime,classificationType
ukk3105-30300,Long Rock,2008,Good,2006 directive,projected assessment
ukk3105-30300,Long Rock,2009,Higher,1976 directive,actual assessment
ukk3105-30300,Long Rock,2009,Good,2006 directive,projected assessment
ukk3105-30300,Long Rock,2010,Higher,1976 directive,actual assessment
ukk3105-30300,Long Rock,2010,Excellent,2006 directive,projected assessment
ukk3105-30300,Long Rock,2011,Higher,1976 directive,actual assessment
ukk3105-30300,Long Rock,2011,Good,2006 directive,projected assessment
ukk3105-30300,Long Rock,2012,Minimum,1976 directive,actual assessment
ukk3105-30300,Long Rock,2012,Good,2006 directive,projected assessment
ukk3105-30300,Long Rock,2013,Higher,1976 directive,actual assessment
ukk3105-30300,Long Rock,2013,Good,2006 directive,projected assessment
ukk3105-30300,Long Rock,2014,Higher,1976 directive,actual assessment
ukk3105-30300,Long Rock,2014,Good,2006 directive,projected assessment
ukk3105-30300,Long Rock,2015,Good,2006 directive,actual assessment
ukk3105-30300,Long Rock,2016,Excellent,2006 directive,actual assessment
ukk3105-30300,Long Rock,2017,Good,2006 directive,actual assessment
ukk3105-30300,Long Rock,2018,Good,2006 directive,actual assessment
ukk3105-30300,Long Rock,2019,Good,2006 directive,actual assessment
ukk3105-30300,Long Rock,2021,Good,2006 directive,actual assessment
ukk3105-30300,Long Rock,2022,Good,2006 directive,actual assessment
ukk3105-30300,Long Rock,2023,Good,2006 directive,actual assessment
ukk3105-30300,Long Rock,2024,Excellent,2006 directive,actual assessment
ukk3105-30400,Penzance,2004,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2004,Excellent,2006 directive,projected assessment
ukk3105-30400,Penzance,2005,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2005,Excellent,2006 directive,projected assessment
ukk3105-30400,Penzance,2006,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2006,Excellent,2006 directive,projected assessment
ukk3105-30400,Penzance,2007,Minimum,1976 directive,actual assessment
ukk3105-30400,Penzance,2007,Good,2006 directive,projected assessment
ukk3105-30400,Penzance,2008,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2008,Excellent,2006 directive,projected assessment
ukk3105-30400,Penzance,2009,Minimum,1976 directive,actual assessment
ukk3105-30400,Penzance,2009,Good,2006 directive,projected assessment
ukk3105-30400,Penzance,2010,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2010,Excellent,2006 directive,projected assessment
ukk3105-30400,Penzance,2011,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2011,Excellent,2006 directive,projected assessment
ukk3105-30400,Penzance,2012,Minimum,1976 directive,actual assessment
ukk3105-30400,Penzance,2012,Sufficient,2006 directive,projected assessment
ukk3105-30400,Penzance,2013,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2013,Good,2006 directive,projected assessment
ukk3105-30400,Penzance,2014,Higher,1976 directive,actual assessment
ukk3105-30400,Penzance,2014,Good,2006 directive,projected assessment
ukk3105-30400,Penzance,2015,Excellent,2006 directive,actual assessment
ukk3105-30400,Penzance,2016,Excellent,2006 directive,actual assessment
ukk3105-30400,Penzance,2017,Excellent,2006 directive,actual assessment
ukk3105-30400,Penzance,2018,Excellent,2006 directive,actual assessment
ukk3105-30400,Penzance,2019,Good,2006 directive,actual assessment
ukk3105-30400,Penzance,2021,Good,2006 directive,actual assessment
ukk3105-30400,Penzance,2022,Good,2006 directive,actual assessment
ukk3105-30400,Penzance,2023,Good,2006 directive,actual assessment
ukk3105-30400,Penzance,2024,Good,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2004,Minimum,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2004,Good,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2005,Minimum,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2005,Good,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2006,Minimum,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2006,Sufficient,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2007,Minimum,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2007,Poor,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2008,Higher,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2008,Sufficient,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2009,Minimum,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2009,Sufficient,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2010,Minimum,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2010,Sufficient,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2011,Higher,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2011,Good,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2012,Fail,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2012,Sufficient,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2013,Higher,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2013,Good,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2014,Higher,1976 directive,actual assessment
ukk3105-30500,Wherry Town,2014,Good,2006 directive,projected assessment
ukk3105-30500,Wherry Town,2015,Good,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2016,Excellent,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2017,Excellent,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2018,Excellent,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2019,Excellent,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2021,Good,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2022,Good,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2023,Good,2006 directive,actual assessment
ukk3105-30500,Wherry Town,2024,Good,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2004,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2004,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2005,Minimum,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2005,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2006,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2006,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2007,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2007,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2008,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2008,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2009,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2009,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2010,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2010,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2011,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2011,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2012,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2012,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2013,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2013,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2014,Higher,1976 directive,actual assessment
ukk3105-30600,Porthcurno,2014,Excellent,2006 directive,projected assessment
ukk3105-30600,Porthcurno,2015,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2016,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2017,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2018,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2019,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2021,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2022,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2023,Excellent,2006 directive,actual assessment
ukk3105-30600,Porthcurno,2024,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2004,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2004,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2005,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2005,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2006,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2006,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2007,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2007,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2008,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2008,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2009,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2009,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2010,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2010,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2011,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2011,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2012,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2012,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2013,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2013,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2014,Higher,1976 directive,actual assessment
ukk3105-30700,Sennen,2014,Excellent,2006 directive,projected assessment
ukk3105-30700,Sennen,2015,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2016,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2017,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2018,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2019,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2021,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2022,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2023,Excellent,2006 directive,actual assessment
ukk3105-30700,Sennen,2024,Excellent,2006 directive,actual assessment
ukk3105-30750,Gwynver,2018,Excellent,2006 directive,actual assessment
ukk3105-30750,Gwynver,2019,Excellent,2006 directive,actual assessment
ukk3105-30750,Gwynver,2021,Excellent,2006 directive,actual assessment
ukk3105-30750,Gwynver,2022,Excellent,2006 directive,actual assessment
ukk3105-30750,Gwynver,2023,Excellent,2006 directive,actual assessment
ukk3105-30750,Gwynver,2024,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2004,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2004,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2005,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2005,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2006,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2006,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2007,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2007,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2008,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2008,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2009,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2009,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2010,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2010,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2011,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2011,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2012,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2012,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2013,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2013,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2014,Higher,1976 directive,actual assessment
ukk3105-30800,Porthmeor,2014,Excellent,2006 directive,projected assessment
ukk3105-30800,Porthmeor,2015,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2016,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2017,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2018,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2019,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2021,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2022,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2023,Excellent,2006 directive,actual assessment
ukk3105-30800,Porthmeor,2024,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2004,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2004,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2005,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2005,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2006,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2006,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2007,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2007,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2008,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2008,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2009,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2009,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2010,Minimum,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2010,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2011,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2011,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2012,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2012,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2013,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2013,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2014,Higher,1976 directive,actual assessment
ukk3105-30900,Porthgwidden,2014,Excellent,2006 directive,projected assessment
ukk3105-30900,Porthgwidden,2015,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2016,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2017,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2018,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2019,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2021,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2022,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2023,Excellent,2006 directive,actual assessment
ukk3105-30900,Porthgwidden,2024,Excellent,2006 directive,actual assessment
ukk3105-31000,Porthminster,2004,Higher,1976 directive,actual assessment
ukk3105-31000,Porthminster,2004,Good,2006 directive,projected assessment
ukk3105-31000,Porthminster,2005,Higher,1976 directive,actual assessment
ukk3105-31000,Porthminster,2005,Excellent,2006 directive,projected assessment
ukk3105-31000,Porthminster,2006,Higher,1976 directive,actual assessment
ukk3105-31000,Porthminster,2006,Good,2006 directive,projected assessment
ukk3105-31000,Porthminster,2007,Higher,1976 directive,actual assessment
